id,en_title,season_year,episodes_count,episode_duration,format_destination,release_status
9558,CJ7: The Cartoon,2010,1,83,movie,finished
9584,Kappa no Sanpei,1993,1,90,movie,finished
9606,Kaba no Potomasu,1988,1,25,movie,finished
1863,Silk Road Shounen Yuuto,2006,26,20,tv,finished
35048,Anime Tengu no Kakuresato,,1,57,ova,finished
9817,McDull: Gushi,2001,1,76,movie,finished
9818,McDull: Boluo You Wangzi,2004,1,73,movie,finished
9819,McDull: Xiang Dang Dang,2009,1,80,movie,finished
9820,Chun Tian Hua Hua Tong Xuehui,2006,1,92,movie,finished
23699,Kumo ni Noru,1991,2,50,ova,finished
9862,Hana no Mahou Tsukai Mary Bell: Phoenix no Kagi,1992,1,43,movie,finished
9866,Oshin,1984,1,123,movie,finished
5184,Negibouzu no Asatarou,2008,48,20,tv,finished
9880,Esper Mami: Hoshizora no Dancing Doll,1988,1,41,movie,finished
9957,Hoshizora no Violin,,1,82,movie,finished
9959,Raiyantsuuri no Uta,1994,1,90,movie,finished
35380,Gi(a)rlish Number Shura,,0,,tv,cancelled
5201,Tomatoman,1992,50,23,tv,finished
10040,Chinpui: Eri-sama Katsudou Daishashin,1990,1,40,movie,finished
10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,1993,1,60,movie,finished
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,1991,1,40,movie,finished
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,1993,1,86,movie,finished
10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,1992,1,60,movie,finished
10060,Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu,1996,1,60,movie,finished
5223,Robotan,1986,33,20,tv,finished
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,1990,1,70,movie,finished
30980,Ojiichan no Hanabi,,1,25,ova,finished
39159,Shima Shima Tora no Shimajirou no Shouboutai,,1,10,ova,finished
44588,The Gregory Gallery Tour,2000,3,6,ova,finished
7839,UFO Robo Grendizer: Akai Yuuhi no Taiketsu,1976,1,24,movie,finished
10149,Mo fa a ma,,1,79,movie,finished
10199,Super Doll Licca-Chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,1999,1,30,movie,finished
10200,Bikkuriman: Moen Zone no Himitsu,1988,1,45,movie,finished
10203,Bikkuriman: Daiichiji Seima Taisen,1988,1,28,movie,finished
10238,Hybrid Deka,2011,1,45,movie,finished
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,1988,1,20,movie,finished
10261,Toufu Kozou,2011,1,86,movie,finished
35737,Pluto,,8,,tv,not yet released
10285,Manga Nippon Mukashibanashi (Movie),1982,1,12,movie,finished
10509,Hoero! Bun Bun (Movie),1987,1,65,movie,finished
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,1979,1,90,movie,finished
10602,Hayabusa: Back to the Earth - Kikan,2011,1,45,movie,finished
10603,Hayabusa: Back to the Earth,,1,42,movie,finished
10625,Mazinger Z (Movie),1973,1,25,movie,finished
10653,Running Boy: Star Soldier no Himitsu,1986,1,49,movie,finished
10684,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,2011,1,46,movie,finished
10685,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,2011,1,20,movie,finished
5278,Totsugeki! Pappara-tai,1998,25,24,tv,finished
5287,Ippatsu Kanta-kun,1977,53,30,tv,finished
10756,Shitakiri Suzume,,1,,movie,finished
10758,Momotarou,,1,,movie,finished
10759,Kintarou,,1,,movie,finished
10760,Issunboushi,,1,1,movie,finished
10820,Sengoku Majin Goushougun (Movie),1982,1,65,movie,finished
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,1993,1,30,movie,finished
10964,Heavy,1990,1,50,movie,finished
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,1987,1,30,movie,finished
5344,Time Bokan Series: Itadakiman,1983,20,24,tv,finished
11095,Zouressha ga Yatte Kita,1992,1,80,movie,finished
11097,Zou no Inai Doubutsuen,1982,1,79,movie,finished
38413,Arad: Suming Zhi Men,,20,15,tv,finished
11673,Hal no Fue,2011,1,50,movie,finished
36252,LibraryCross∞,,0,,tv,not yet released
11681,Tetsu no Ko Kanahiru,2007,1,32,movie,finished
5287,Ippatsu Kanta-kun,1977,53,30,tv,finished
10756,Shitakiri Suzume,,1,,movie,finished
10758,Momotarou,,1,,movie,finished
10759,Kintarou,,1,,movie,finished
10760,Issunboushi,,1,1,movie,finished
10820,Sengoku Majin Goushougun (Movie),1982,1,65,movie,finished
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,1993,1,30,movie,finished
10964,Heavy,1990,1,50,movie,finished
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,1987,1,30,movie,finished
5344,Time Bokan Series: Itadakiman,1983,20,24,tv,finished
11095,Zouressha ga Yatte Kita,1992,1,80,movie,finished
11097,Zou no Inai Doubutsuen,1982,1,79,movie,finished
38413,Arad: Suming Zhi Men,,20,15,tv,finished
11673,Hal no Fue,2011,1,50,movie,finished
36252,LibraryCross∞,,0,,tv,not yet released
11681,Tetsu no Ko Kanahiru,2007,1,32,movie,finished
11791,Sore Ike! Anpanman: Ruby no Negai,2003,1,51,movie,finished
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,2007,1,32,movie,finished
5468,Yattokame Tanteidan,2007,14,20,tv,finished
5473,Tsuri Baka Nisshi,2002,36,20,tv,finished
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,1993,1,43,movie,finished
5475,Time Bokan 2000: Kaitou Kiramekiman,2000,26,20,tv,finished
12723,Loups=Garous Pilot,2010,1,12,movie,finished
5477,Gozonji! Gekkou Kamen-kun,1999,25,20,tv,finished
12799,Xevious,2002,1,75,movie,finished
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,1994,1,30,movie,finished
5478,Bikkuriman 2000,1999,68,24,tv,finished
12895,Uchuu Shounen Soran (Movie),1965,1,25,movie,finished
12901,TWD Express Rolling Takeoff,1987,1,55,movie,finished
12903,Tsushima Maru: Sayounara Okinawa,1982,1,70,movie,finished
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,1989,1,24,movie,finished
13365,Samchongsa: Taimmeosin 001,,1,71,movie,finished
13507,Cofun Gal no Coffy ~Okehazama no Tatakai~,2007,1,16,movie,finished
13509,Cofun Gal no Coffy ~Juuninin to Ikareru Kofuntachi~,2008,1,30,movie,finished
13511,Cofun Gal no Coffy ~Cofunderella~,2010,1,20,movie,finished
13821,Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?,2012,1,85,movie,finished
5534,Hai! Akko Desu,1988,164,25,tv,finished
35656,Oshiri Tantei,2018,10,20,tv,finished
14183,Aitsu to Lullaby,1987,1,50,movie,finished
14249,Ribbon no Kishi (1999),1999,1,8,movie,finished
5594,Fuusen no Doratarou,1981,13,25,tv,finished
14253,My Melody no Akazukin,1989,1,30,movie,finished
36552,Pikachin-Kit,2018,115,24,tv,finished
14381,Sore Ike! Anpanman: Yomigaere Bananajima,2012,1,60,movie,finished
5600,Little El Cid no Bouken,1984,26,20,tv,finished
14529,Super Majingga 3,,1,65,movie,finished
14781,Roboteuwang Sseonsyakeu,,1,61,movie,finished
14821,Taekwon Dongja Maruchi Arachi,,1,76,movie,finished
5628,21 Emon,1991,39,20,tv,finished
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,2012,1,82,movie,finished
5636,Restol Teuksugujodae,,26,25,tv,finished
15141,Yukiwatari,1994,1,24,movie,finished
15393,Sakura no Ondo,2011,1,21,movie,finished
15399,The Siamese: First Mission,2001,1,90,movie,finished
16007,Hyoutan Suzume,1959,1,55,movie,finished
29919,Fushigina Taiko,1957,1,20,movie,finished
16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,1989,1,74,movie,finished
16253,Umi Da! Funade Da! Nikoniko, Pun,1990,1,70,movie,finished
16399,Jeonja Ingan 337,,1,62,movie,finished
16458,Perrine Monogatari Movie,1990,1,110,movie,finished
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,2000,1,47,movie,finished
16490,Robot Taekwon V wa Hwanggeum Nalgae,,1,66,movie,finished
16514,Batsu & Terry,1987,1,80,movie,finished
16552,Heong-geuli Beseuteu 5,,1,90,movie,finished
16554,Dallyeola Majing-ga-X,,1,120,movie,finished
16556,Hong Kil-dong,,1,70,movie,finished
16558,Cheol-in 007,,1,70,movie,finished
16560,Hwanggeum Nalgae 1.2.3.,,1,60,movie,finished
16562,Robot Taekwon V: Wooju Jakjeon,,1,60,movie,finished
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,,1,60,movie,finished
16568,Syupeo Taegwon V,,1,80,movie,finished
16570,Agigongryong Doolie (Movie),,1,80,movie,finished
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,,1,77,movie,finished
16620,Robot King,,1,65,movie,finished
16728,Tatakae!! Ramenman (Movie),1988,1,25,movie,finished
16730,Ojamanga Yamada-kun (Movie),1981,1,27,movie,finished
16746,Gwisu Daejeonjaeng,,1,66,movie,finished
16748,Narara Ujujeonham Geobukseon,,1,90,movie,finished
16752,Haedori Daemoheom,,1,90,movie,finished
16754,Taekwon Boy White Eagle,,1,90,movie,finished
16776,Hurdle,2005,1,90,movie,finished
16778,Gold Pencil And Alien Boy,,1,90,movie,finished
16780,One Million Year Dinosaur Dddli,,1,75,movie,finished
16784,Marin X,,1,80,movie,finished
16790,Super Three Musketeers,,1,90,movie,finished
16796,Mujeokcheorin Rambot,,1,70,movie,finished
5793,Robo Crosser,,1,,tv,cancelled
16798,Ddoli and Zeta Gundam,1985,1,60,movie,finished
16800,Future Boy Kunta in Bermuda 5000,,1,75,movie,finished
16804,Solar I.II.III,1982,1,75,movie,finished
16806,Super Titans 15,,1,70,movie,finished
16808,Hwanggeum Cheorin,,1,80,movie,finished
16810,Narara Wondeogongju,1978,1,80,movie,finished
16814,Son Okong-gwa Byeoldeul-ui Jeonjaeng,,1,80,movie,finished
16816,David gwa Goliath,,1,75,movie,finished
16818,Galaxy Fleet Jiguho,,1,80,movie,finished
16820,Lightning Atom,,1,80,movie,finished
16824,The Arm of Gold,,1,68,movie,finished
16828,Planet Robot Thunder-A,,1,90,movie,finished
16830,Space Soldier Hong Gildong,,1,85,movie,finished
16776,Hurdle,2005,1,90,movie,finished
16778,Gold Pencil And Alien Boy,,1,90,movie,finished
16780,One Million Year Dinosaur Dddli,,1,75,movie,finished
16784,Marin X,,1,80,movie,finished
16790,Super Three Musketeers,,1,90,movie,finished
16796,Mujeokcheorin Rambot,,1,70,movie,finished
5793,Robo Crosser,,1,,tv,cancelled
16798,Ddoli and Zeta Gundam,1985,1,60,movie,finished
16800,Future Boy Kunta in Bermuda 5000,,1,75,movie,finished
16804,Solar I.II.III,1982,1,75,movie,finished
16806,Super Titans 15,,1,70,movie,finished
16808,Hwanggeum Cheorin,,1,80,movie,finished
16810,Narara Wondeogongju,1978,1,80,movie,finished
16814,Son Okong-gwa Byeoldeul-ui Jeonjaeng,,1,80,movie,finished
16816,David gwa Goliath,,1,75,movie,finished
16818,Galaxy Fleet Jiguho,,1,80,movie,finished
16820,Lightning Atom,,1,80,movie,finished
16824,The Arm of Gold,,1,68,movie,finished
16828,Planet Robot Thunder-A,,1,90,movie,finished
16830,Space Soldier Hong Gildong,,1,85,movie,finished
16832,Video Ranger 007,,1,70,movie,finished
16834,Mecha Robot Corps 3,,1,68,movie,finished
16838,Tomboy Angels,,1,80,movie,finished
2024,Yoshimune,2006,24,24,tv,finished
17100,Nae Ireumeun Dokgotak,,1,70,movie,finished
17104,Lolling Seutajeu (Movie),,1,83,movie,finished
17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,1993,1,90,movie,finished
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,2009,1,50,movie,finished
17215,Sore Ike! Anpanman: Happy no Daibouken,2005,1,70,movie,finished
17217,Kankara Sanshin,1989,1,78,movie,finished
17219,Sore Ike! Anpanman: Roll to Laura - Ukigumojou no Himitsu,2002,1,50,movie,finished
5886,Kujira no Josephina,1979,23,25,tv,finished
17233,Jib,2011,1,83,movie,finished
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,2013,1,50,movie,finished
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,1986,1,45,movie,finished
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,1987,1,40,movie,finished
17325,Ajin Senshi,1990,1,100,movie,finished
37616,Ten Count,,0,,tv,not yet released
37096,PazuDora,2018,0,24,tv,releasing
17407,Toushou Daimos (Movie),1979,1,23,movie,finished
17439,Kyojin no Hoshi (1982),1982,1,110,movie,finished
17441,Kyojin no Hoshi: Chizome no Kesshousen,1969,1,90,movie,finished
17443,Kyojin no Hoshi: Ike Ike Hyuuma,1969,1,70,movie,finished
17445,Kyojin no Hoshi: Dai League Ball,1970,1,70,movie,finished
17447,Kyojin no Hoshi: Shukumei no Taiketsu,1970,1,60,movie,finished
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,2005,1,50,movie,finished
5935,Marco Polo no Boken,1979,43,20,tv,finished
17479,Bad Badtz-maru no Ore no Pochi wa Sekaiichi,1996,1,15,movie,finished
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,1990,1,20,movie,finished
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,2005,1,89,movie,finished
17665,Dohyou no Oni-tachi,1994,1,91,movie,finished
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),1968,1,81,movie,finished
17675,Otogi no Sekai Ryoko,1962,1,76,movie,finished
17721,Rennyo Monogatari,1998,1,86,movie,finished
17965,Tetsuwan Atom: Ao Kishi no Kan,1999,1,11,movie,finished
18269,Ujusonyeon Kaesi,,1,70,movie,finished
18271,3 Iron Musketeers,,1,70,movie,finished
18273,Heungnyongwanggwa Bihodongja,,1,70,movie,finished
18283,Sonyeon 007 Eunhateukgongdae,,1,80,movie,finished
37914,Chikyuugai Shounen Shoujo,2022,6,,ona,not yet released
18301,Kkureogi Balmyeongwang,,1,70,movie,finished
18303,Sonyeon 007 Jihajeguk,,1,70,movie,finished
37919,Nidome no Jinsei wo Isekai de,,0,,tv,cancelled
18305,15 Sonyeon Uju Pyoryugi,,1,70,movie,finished
18307,Eunhajeonseol Tera,,1,75,movie,finished
18309,Hopiwa Chadolbawi,,1,70,movie,finished
18311,Meoteoldosa,,1,80,movie,finished
18313,Dokkaebi Gamtu,,1,70,movie,finished
18315,Nareuneun Dwaeji - Haejeok Mateo,,1,90,movie,finished
18317,Dodani,,1,70,movie,finished
5088,Fabre Sensei wa Meitantei,2000,26,25,tv,finished
9282,Duel Masters Movie 3: Honoo no Kizuna XX,2010,1,20,movie,finished
18319,Gancheopjamneun Ttorijanggun,,1,75,movie,finished
18321,Kkomaeosa Ttori,,1,70,movie,finished
18323,Jangdokdae,,1,90,movie,finished
18325,Dokkaebi Bangmang-I,,1,60,movie,finished
18327,Dokgotak Dasi Chajeun Maundeu,,1,70,movie,finished
18329,Meoteoldosawa Ttomae,,1,80,movie,finished
18331,Meoteoldosawa 108 Yogoe,,1,80,movie,finished
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,1983,1,97,movie,finished
18341,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,1984,1,106,movie,finished
18355,Minna de Teasobi: Anpanman to Itazura Obake,2013,1,21,movie,finished
18357,Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,2013,1,47,movie,finished
34129,Xia Lan,,156,25,tv,finished
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,1980,1,95,movie,finished
18489,Xi Yangyang Yu Hui Tailang: Tunian Ding Guagua,,1,87,movie,finished
18491,Xi Yangyang Yu Hui Tailang: Kaixin Chuang Longnian,,1,87,movie,finished
27811,Zhong Hua Xiao Zi,,26,25,tv,finished
18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,2006,1,70,movie,finished
18759,Captain Gekijouban,1981,1,98,movie,finished
18817,Yasai no Yousei: Quiz Gekijou,2013,1,45,movie,finished
18907,Tensai Eri-chan Kingyo wo Tabeta,1997,1,60,movie,finished
,Megazone 23 SIN,,0,,tv,not yet released
18943,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,2013,1,67,movie,finished
,Megazone 23 XI,,0,,tv,not yet released
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,1995,1,74,movie,finished
19053,Kaitou Jigoma Ongaku-hen,1988,1,23,movie,finished
19167,Senbon Matsubara,1992,1,93,movie,finished
37117,Bakutsuri Bar Hunter,2018,25,25,tv,finished
19401,Kuusou no Sora Tobu Kikaitachi,,1,6,movie,finished
,Megazone 23 XI,,0,,tv,not yet released
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,1995,1,74,movie,finished
19053,Kaitou Jigoma Ongaku-hen,1988,1,23,movie,finished
19167,Senbon Matsubara,1992,1,93,movie,finished
37117,Bakutsuri Bar Hunter,2018,25,25,tv,finished
19401,Kuusou no Sora Tobu Kikaitachi,,1,6,movie,finished
36006,Mainichi JK Kikaku,,0,,tv,not yet released
19433,Sore Ike! Anpanman: Omusubiman,1990,1,30,movie,finished
19535,Taka no Tsume GO: Yoshida, Himitsukessha Yamerutteyo.,2013,1,110,movie,finished
6093,Anmitsu Hime,1986,51,24,tv,finished
,BeyWarriors: Cyborg,2014,26,24,tv,finished
19555,Ttoli Janggun,,1,76,movie,finished
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,2013,1,77,movie,finished
19683,Kick no Oni (1971),1971,1,25,movie,finished
19687,Kuiba II: Dazhan Yuan Yang Jie,,1,98,movie,finished
19751,Gu-Gu Ganmo (Movie),1985,1,45,movie,finished
19781,Kuiba III: Zhanshen Jueqi,,1,80,movie,finished
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,1989,1,25,movie,finished
19887,Shouri Toushu,1987,1,72,movie,finished
19897,Ohayo! Spank (Movie),1982,1,95,movie,finished
19905,Dai-chan, Daisuki.,2007,1,80,movie,finished
19907,Ecchan no Sensou,2002,1,80,movie,finished
19909,Pipi to Benai Hotaru,1996,1,90,movie,finished
31700,Xiao Taiji,,14,22,tv,finished
19941,Kimu no Juujika,1990,1,80,movie,finished
19943,Eikou e no Spur: Igaya Chiharu Monogatari,1997,1,90,movie,finished
19957,Huckleberry no Bouken (Movie),1991,1,86,movie,finished
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,1964,1,55,movie,finished
20093,Furiten-kun,1981,1,75,movie,finished
20113,Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon,2002,1,20,movie,finished
20143,Kazu & Yasu Hero Tanjou,1995,1,92,movie,finished
38082,Nijuuseiki Denki Mokuroku,,0,,tv,not yet released
20175,Gamba to Kawauso no Bouken,1991,1,75,movie,finished
20189,Boku no Son Goku,2003,1,95,movie,finished
36429,Zhen Gyi Hong Shi,,52,23,tv,finished
20229,Makkuro na Obentou,1990,1,50,movie,finished
36427,Zhandou Wang: Jufeng Zhan Hun 3,,40,23,tv,finished
20241,Manga Hana no Kakarichou,1981,1,60,movie,finished
36425,Zhandou Wang: Jufeng Zhan Hun 2,,40,24,tv,finished
20383,Baka Mukashi Banashi Movie: Jijii Wars,2013,1,67,movie,finished
36423,Zhandou Wang: Jufeng Zhan Hun,,52,24,tv,finished
21037,Uchuu Icchokusenn,2010,1,27,movie,finished
35365,Kkoma Sinseon Tao 2,,13,22,tv,finished
35364,Kkoma Sinseon Tao,,39,22,tv,finished
6261,Koguma no Misha,1979,26,20,tv,finished
36740,Dragon Egg,,52,24,tv,releasing
33671,Feng Shu Zhan Jing,,26,22,tv,finished
20963,Shimajirou to Kujira no Uta,2014,1,53,movie,finished
33792,Feng Shu Zhan Jing 2,,26,22,tv,finished
30060,Chi Jian Chuanqi,,26,20,tv,finished
31893,Huainanzi Chuanqi 2,,26,22,tv,finished
31892,Huainanzi Chuanqi,,26,22,tv,finished
21019,Nunbori,,26,28,tv,finished
38119,Zhu Zhu Xia: Wuxia 2008,,20,24,tv,finished
38118,Zhuzhu Xia: Mohuan Zhu Luo Ji,,20,24,tv,finished
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www Movie,2014,1,14,movie,finished
6397,Tentou Mushi no Uta,1974,104,25,tv,finished
31246,Choegang Habche: Mix Master,,39,24,tv,finished
37300,Xiao Liyu Lixian Ji,,52,22,tv,finished
6452,Akuu Daisakusen Srungle,1983,53,25,tv,finished
30313,Kaiketsu Zorori: Uchuu no Yuusha-tachi,2015,1,50,movie,finished
23351,Youkaiden Nekome Kozou,,25,25,tv,finished
6482,Sugar Bunnies Chocolate!,2008,26,23,tv,finished
33583,Meng Yue Jingling,,52,22,tv,finished
,Despera,,0,,tv,not yet released
31698,Zhan Long Si Qu,,64,24,tv,finished
38069,Yi Kong Zhi Dian,,40,23,tv,finished
30156,Balala Xiao Moxian: Menghuan Xuanlu,,52,22,tv,finished
6520,Anime TV de Hakken! Tamagotchi,1997,27,1,tv,finished
31965,Balala Xiao Moxian: Qiji Wubu,,52,24,tv,finished
34410,Balala Xiao Moxian: Feiyue Cai Ling Bao,,26,22,tv,finished
34669,Balala Xiao Moxian: Feiyue Cai Ling Bao 2,,26,22,tv,finished
31701,Wu Lan Qi Qi Ge,,26,22,tv,finished
6583,Super Bikkuriman,1992,44,24,tv,finished
20471,Aoki Uru,,1,,movie,not yet released
23107,GO-GO Tamagotchi!,2014,50,24,tv,finished
6625,Nono-chan,2001,61,25,tv,finished
6629,Asari-chan,1982,54,30,tv,finished
,Yakusoku no Utsuwa: Arita no Hatsukoi,2016,1,12,movie,finished
23865,Ojisan Kaizou Kouza,1990,1,92,movie,finished
6674,Reporter Blues,1991,52,22,tv,finished
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,2016,1,83,movie,finished
6701,Jim Button,1974,26,23,tv,finished
33388,Charanpo Land no Bouken,2017,1,,movie,finished
33389,Genbanojou,2017,1,25,movie,finished
6727,Mechakko Dotakon,1981,28,25,tv,finished
33083,Wa Wa Wa Wappi-chan,2006,26,30,tv,finished
6730,Tonde Mon Pe,1982,42,23,tv,finished
38585,Mahoutsukai ni Narenakatta Onnanoko no Hanashi.,,0,,tv,not yet released
6731,Ultraman Kids no Kotowaza Monogatari,1986,26,24,tv,finished
,Force of Will The Movie,,1,,movie,cancelled
6771,Mock & Sweet,1986,49,30,tv,finished
33980,Mirai ni Mukete: Bousai wo Kangaeru,2016,1,60,movie,finished
39918,Shining Star,,52,24,tv,finished
35641,Vary Peri,,40,23,tv,finished
6868,Wansa-kun,1973,26,30,tv,finished
35136,EUREKA: Koukyoushihen Eureka Seven Hi-Evolution,2021,1,116,movie,finished
34900,Biblia Koshodou no Jiken Techou,,1,,movie,not yet released
35500,YURI!!! on ICE the movie : ICE ADOLESCENCE,,1,,movie,not yet released
34848,Sagaken wo Meguru Animation (2017),2017,2,13,movie,finished
,Force of Will The Movie,,1,,movie,cancelled
6771,Mock & Sweet,1986,49,30,tv,finished
33980,Mirai ni Mukete: Bousai wo Kangaeru,2016,1,60,movie,finished
39918,Shining Star,,52,24,tv,finished
35641,Vary Peri,,40,23,tv,finished
6868,Wansa-kun,1973,26,30,tv,finished
35136,EUREKA: Koukyoushihen Eureka Seven Hi-Evolution,2021,1,116,movie,finished
34900,Biblia Koshodou no Jiken Techou,,1,,movie,not yet released
35500,YURI!!! on ICE the movie : ICE ADOLESCENCE,,1,,movie,not yet released
34848,Sagaken wo Meguru Animation (2017),2017,2,13,movie,finished
35609,Entotsu-machi no Poupelle,2020,1,100,movie,finished
24819,Spo-chan Taiketsu: Youkai Daikessen,2014,1,70,movie,finished
35219,DC Super Heroes vs Taka no Tsume Dan,2017,1,120,movie,finished
35234,Dekiru kana,2017,10,3,ona,finished
6917,Tsuideni Tonchinkan,1987,43,25,tv,finished
39040,Kedama no Gonjirou,2019,51,24,tv,finished
29836,Akuei to Gacchinpo,2004,13,25,tv,finished
29843,Akuei to Gacchinpo: Tenkomori,2005,12,25,tv,finished
