id,en_title,season_year,episodes_count,episode_duration,format_destination,release_status
1708,Kaichou wa Maid-sama!,2010,26,24,tv,finished
3014,Mahoutsukai no Yome,2017,24,25,tv,finished
1710,Hidamari Sketch x ☆☆☆,2010,12,24,tv,finished
2747,Bungou Stray Dogs,2016,12,24,tv,finished
2529,Zankyou no Terror,2014,11,23,tv,finished
2556,Yowamushi Pedal: GRANDE ROAD,2014,24,24,tv,finished
2978,Black Clover,2017,170,24,tv,finished
3574,Enen no Shouboutai: Ni no Shou,2020,24,24,tv,finished
6594,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,2017,1,48,movie,finished
822,Darker than BLACK: Kuro no Keiyakusha,2007,25,24,tv,finished
6590,Fate/kaleid liner Prisma☆Illya: Sekka no Chikai,2017,1,89,movie,finished
3233,Yagate Kimi ni Naru,2018,13,24,tv,finished
12087,Kuroshitsuji: Book of Murder,2014,2,58,ova,finished
11978,Kamisama Hajimemashita OVA,2013,2,14,ova,finished
5429,Tengen Toppa Gurren Lagann: Gurren-hen,2008,1,112,movie,finished
3240,BanG Dream! 3rd Season,2020,13,24,tv,finished
11480,Major: Message,2011,1,24,ova,finished
11496,Carnival Phantasm,2011,12,14,ova,finished
5327,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,1993,1,90,movie,finished
6523,Meitantei Conan: Junkoku no Nightmare,2016,1,112,movie,finished
2293,Non Non Biyori,2013,12,24,tv,finished
11118,Kidou Senshi Gundam UC,2010,7,59,ova,finished
5433,One Piece Film Strong World,2009,1,113,movie,finished
6499,One Piece Film Gold,2016,1,120,movie,finished
2681,Yuru Yuri San☆Hai!,2015,12,23,tv,finished
6488,Persona 3 the Movie 4: Winter of Rebirth,2016,1,105,movie,finished
3541,Kakushigoto,2020,12,24,tv,finished
10294,ARIA The OVA: ARIETTA,2007,1,30,ova,finished
6487,Haikyuu!!: Shousha to Haisha,2015,1,88,movie,finished
5184,Toki wo Kakeru Shoujo,2006,1,97,movie,finished
1910,SKET DANCE,2011,77,24,tv,finished
5073,Meitantei Conan: Ginyoku no Magician,2004,1,108,movie,finished
2485,Hanamonogatari,2014,5,24,tv,finished
1892,Kimi ni Todoke 2nd Season,2011,12,23,tv,finished
3604,Tonikaku Kawaii,2020,12,24,tv,finished
5070,Meitantei Conan: Tengoku e no Count Down,2001,1,100,movie,finished
1235,Hidamari Sketch x 365,2008,13,24,tv,finished
868,Dennou Coil,2007,26,25,tv,finished
2433,Noragami,2014,12,24,tv,finished
6416,Meitantei Conan: Ijigen no Sniper,2014,1,110,movie,finished
2065,Kuroko no Basket,2012,25,24,tv,finished
6419,Omoide no Marnie,2014,1,103,movie,finished
6422,Aikatsu! (Movie),2014,1,89,movie,finished
2266,Kami nomi zo Shiru Sekai: Megami-hen,2013,12,24,tv,finished
8864,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013,1,106,special,finished
3503,Maou-jou de Oyasumi,2020,12,24,tv,finished
2865,Yuri!!! on ICE,2016,12,24,tv,finished
2912,Little Witch Academia (TV),2017,25,24,tv,finished
2240,Nagi no Asukara,2013,26,24,tv,finished
2617,Durarara!!x2 Ten,2015,12,24,tv,finished
12410,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,2017,1,29,ova,finished
9492,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,1989,6,30,ova,finished
9001,Kuroko no Basket: Saikou no Present Desu,2016,1,23,special,finished
8744,One Piece Episode of Nami: Koukaishi no Namida to Nakama no Kizuna,2012,1,105,special,finished
8169,Baccano! Specials,2008,3,29,special,finished
8025,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,2006,1,108,special,finished
2610,Baby Steps 2,2015,25,24,tv,finished
3406,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,2019,13,25,tv,finished
3398,Mairimashita! Iruma-kun,2019,23,25,tv,finished
3412,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,2019,14,24,tv,finished
2833,Youjo Senki,2017,12,24,tv,finished
6162,Little Witch Academia,2013,1,26,movie,finished
13217,Kidou Senshi Gundam Thunderbolt,2016,4,18,ona,finished
13413,IDOLiSH7 Vibrato,2018,8,14,ona,finished
7424,Thunderbolt Fantasy: Seiyuu Genka,2019,1,90,movie,finished
620,City Hunter 2,1988,63,25,tv,finished
2674,Akagami no Shirayuki-hime,2015,12,24,tv,finished
6100,Sakasama no Patema,2013,1,99,movie,finished
319,Bishoujo Senshi Sailor Moon S,1994,38,24,tv,finished
626,Kodomo no Omocha,1996,102,22,tv,finished
322,Slayers Next,1996,26,24,tv,finished
13568,Quanzhi Gaoshou 2,,12,27,ona,finished
1752,Ookiku Furikabutte: Natsu no Taikai-hen,2010,13,24,tv,finished
1942,Kami nomi zo Shiru Sekai II,2011,12,23,tv,finished
7573,ARIA The CREPUSCOLO,2021,1,60,movie,finished
1939,Nurarihyon no Mago: Sennen Makyou,2011,24,23,tv,finished
13367,Tongling Fei,,16,20,ona,finished
2668,Gochuumon wa Usagi desu ka??,2015,12,23,tv,finished
7293,Lupin III: The First,2019,1,93,movie,finished
2283,Log Horizon,2013,25,25,tv,finished
7178,Free!: Road to the World - Yume,2019,1,99,movie,finished
6155,Hanasaku Iroha: Home Sweet Home,2013,1,67,movie,finished
3478,ID: INVADED,2020,13,25,tv,finished
7642,Shingeki no Kyojin: Chronicle,2020,1,120,movie,finished
6162,Little Witch Academia,2013,1,26,movie,finished
657,Shijou Saikyou no Deshi Kenichi,2006,50,25,tv,finished
4897,Initial D Third Stage,2001,1,114,movie,finished
43,Full Metal Panic? Fumoffu,2003,12,24,tv,finished
1745,Heartcatch Precure!,2010,49,24,tv,finished
6756,Hibike! Euphonium: Chikai no Finale,2019,1,100,movie,finished
3125,Megalo Box,2018,13,25,tv,finished
6741,Code Geass: Hangyaku no Lelouch III - Oudou,2018,1,141,movie,finished
6163,Death Billiards,2013,1,25,movie,finished
2833,Youjo Senki,2017,12,24,tv,finished
12882,Fate/Grand Carnival,,4,15,ova,finished
12473,Shingeki no Kyojin: Lost Girls,2017,3,25,ova,finished
12355,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,2016,8,30,ova,finished
12354,Bungou Stray Dogs: Hitori Ayumu,2017,1,25,ova,finished
12309,Non Non Biyori: Repeat - Hotaru ga Tanoshinda,2016,1,25,ova,finished
12125,Ao Haru Ride Page.13,2014,1,22,ova,finished
1233,Soul Eater,2008,51,24,tv,finished
373,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,2005,26,23,tv,finished
51,Kidou Senshi Zeta Gundam,1985,50,24,tv,finished
2099,Yuru Yuri♪♪,2012,12,23,tv,finished
2635,Ore Monogatari!!,2015,24,24,tv,finished
3412,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,2019,14,24,tv,finished
1864,Hanasaku Iroha,2011,26,24,tv,finished
12081,Yuru Yuri Nachuyachumi!,2015,1,64,ova,finished
5958,Meitantei Conan: Chinmoku no Quarter,2011,1,109,movie,finished
2803,Tanaka-kun wa Itsumo Kedaruge,2016,12,25,tv,finished
11840,Kokoro Connect: Michi Random,2012,4,27,ova,finished
11953,Shingeki no Kyojin OVA,2013,3,25,ova,finished
1156,Zoku Sayonara Zetsubou Sensei,2008,13,25,tv,finished
2622,Lupin III: Part IV,2015,24,25,tv,finished
5761,Karigurashi no Arrietty,2010,1,94,movie,finished
410,Onii-sama e...,1991,39,25,tv,finished
217,Paradise Kiss,2005,12,24,tv,finished
103,Juuni Kokuki,2002,45,25,tv,finished
11360,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,2011,13,24,ova,finished
5690,Macross Frontier: Sayonara no Tsubasa,2011,1,115,movie,finished
11453,K-ON!!: Keikaku!,2011,1,23,ova,finished
3398,Mairimashita! Iruma-kun,2019,23,25,tv,finished
426,School Rumble Ni Gakki,2006,26,24,tv,finished
58,∀ Gundam,1999,50,24,tv,finished
6624,Free!: Take Your Marks,2017,4,27,movie,finished
2614,Plastic Memories,2015,13,24,tv,finished
13728,Aggressive Retsuko Season 2,2019,10,15,ona,finished
12112,Seitokai Yakuindomo＊ OVA,2014,10,25,ova,finished
7765,Stand By Me Doraemon 2,2020,1,96,movie,finished
3700,Tsuki ga Michibiku Isekai Douchuu,2021,12,24,tv,finished
2329,Yowamushi Pedal,2013,38,24,tv,finished
3406,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,2019,13,25,tv,finished
10489,Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari,1998,24,26,ova,finished
10703,Clannad: Mou Hitotsu no Sekai - Tomoyo-hen,2008,1,25,ova,finished
827,Lovely★Complex,2007,24,24,tv,finished
1638,Zan Sayonara Zetsubou Sensei,2009,13,23,tv,finished
2058,Kimi to Boku. 2,2012,13,24,tv,finished
10862,xxxHOLiC Shunmuki,2009,2,26,ova,finished
3646,Thunderbolt Fantasy: Touriken Yuuki 3,2021,13,24,tv,finished
870,Clannad,2007,23,24,tv,finished
6595,Code Geass: Fukkatsu no Lelouch,2019,1,115,movie,finished
2775,Magi: Sinbad no Bouken,2016,13,24,tv,finished
10865,Tsubasa: Shunraiki,2009,2,29,ova,finished
3653,Senpai ga Uzai Kouhai no Hanashi,2021,12,24,tv,releasing
1653,Angel Beats!,2010,13,24,tv,finished
1317,Kidou Senshi Gundam 00 2nd Season,2008,25,24,tv,finished
5516,Tsumiki no Ie,2008,1,12,movie,finished
6569,Kidou Senshi Gundam Thunderbolt: December Sky,2016,1,69,movie,finished
5428,Trigun: Badlands Rumble,2010,1,90,movie,finished
2181,JoJo no Kimyou na Bouken (TV),2012,26,24,tv,finished
5290,Densetsu Kyojin Ideon: Hatsudou-hen,1982,1,98,movie,finished
9019,Haikyuu!!: vs. Akaten,2015,1,22,special,finished
3283,Fate/Grand Order: Zettai Majuu Sensen Babylonia,2019,21,24,tv,finished
3285,Kono Oto Tomare!,2019,13,24,tv,finished
512,Touch,1985,101,25,tv,finished
1805,Gosick,2011,24,24,tv,finished
11131,Hagane no Renkinjutsushi: Fullmetal Alchemist OVA,2009,4,15,ova,finished
8991,ARIA The AVVENIRE,2016,3,21,special,finished
1627,Tokyo Magnitude 8.0,2009,11,22,tv,finished
6481,High☆Speed!: Free! Starting Days,2015,1,110,movie,finished
5094,Meitantei Conan: Tantei-tachi no Requiem,2006,1,111,movie,finished
8636,Hajime no Ippo Special,2003,1,23,special,finished
3283,Fate/Grand Order: Zettai Majuu Sensen Babylonia,2019,21,24,tv,finished
8496,Hidamari Sketch x ☆☆☆ Specials,2010,2,24,special,finished
2833,Youjo Senki,2017,12,24,tv,finished
5094,Meitantei Conan: Tantei-tachi no Requiem,2006,1,111,movie,finished
1745,Heartcatch Precure!,2010,49,24,tv,finished
6457,Kokoro ga Sakebitagatterun da.,2015,1,119,movie,finished
2622,Lupin III: Part IV,2015,24,25,tv,finished
13217,Kidou Senshi Gundam Thunderbolt,2016,4,18,ona,finished
1752,Ookiku Furikabutte: Natsu no Taikai-hen,2010,13,24,tv,finished
8507,Gintama: Shinyaku Benizakura-hen Special,2011,1,11,special,finished
6435,Love Live! The School Idol Movie,2015,1,102,movie,finished
2614,Plastic Memories,2015,13,24,tv,finished
38,Azumanga Daioh,2002,26,24,tv,finished
12473,Shingeki no Kyojin: Lost Girls,2017,3,25,ova,finished
1317,Kidou Senshi Gundam 00 2nd Season,2008,25,24,tv,finished
2803,Tanaka-kun wa Itsumo Kedaruge,2016,12,25,tv,finished
5069,Meitantei Conan: Hitomi no Naka no Ansatsusha,2000,1,100,movie,finished
12354,Bungou Stray Dogs: Hitori Ayumu,2017,1,25,ova,finished
7781,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,2021,1,51,movie,finished
12355,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,2016,8,30,ova,finished
8612,Usagi Drop Specials,2011,4,5,special,finished
6412,Stand By Me Doraemon,2014,1,95,movie,finished
13367,Tongling Fei,,16,20,ona,finished
3646,Thunderbolt Fantasy: Touriken Yuuki 3,2021,13,24,tv,finished
8212,ARIA The ORIGINATION: Sono Choppiri Himitsu no Basho ni...,2008,1,24,special,finished
3228,Overlord III,2018,13,24,tv,finished
1433,Skip Beat!,2008,25,24,tv,finished
6259,THE LAST: NARUTO THE MOVIE,2014,1,112,movie,finished
6234,Kotonoha no Niwa,2013,1,46,movie,finished
12162,Free!: Eternal Summer - Kindan no All Hard!,2015,1,24,ova,finished
4970,Meitantei Conan: Tokei Jikake no Matenrou,1997,1,94,movie,finished
2580,Magic Kaito 1412,2014,24,24,tv,finished
2416,Space☆Dandy,2014,13,24,tv,finished
7357,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,2020,1,119,movie,finished
6335,Lupin III vs. Detective Conan: The Movie,2013,1,110,movie,finished
2994,Mahoujin Guru Guru (2017),2017,24,24,tv,finished
623,D.Gray-man,2006,103,23,tv,finished
4953,Jin-Roh,2000,1,102,movie,finished
2425,Aikatsu! 2,2013,51,24,tv,finished
12103,Date A Live II: Kurumi Star Festival,2014,1,30,ova,finished
4971,Meitantei Conan: Juuyonbanme no Target,1998,1,99,movie,finished
639,Kanon (2006),2006,24,24,tv,finished
2387,Kyousougiga (TV),2013,10,26,tv,finished
170,InuYasha,2000,167,24,tv,finished
3191,Carole & Tuesday,2019,24,24,tv,finished
3178,Free!: Dive to the Future,2018,12,24,tv,finished
1079,ef: A Tale of Memories.,2007,12,24,tv,finished
12080,Magi: Sinbad no Bouken OVA,2014,5,25,ova,finished
4949,Vampire Hunter D (2000),2000,1,97,movie,finished
2182,Chuunibyou demo Koi ga Shitai!,2012,12,24,tv,finished
6177,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,2013,1,99,movie,finished
7139,Meitantei Conan: Konjou no Fist,2019,1,110,movie,finished
4930,One Piece: Omatsuri Danshaku to Himitsu no Shima,2005,1,91,movie,finished
3532,Uramichi Oniisan,2021,13,24,tv,finished
682,Jigoku Shoujo: Futakomori,2006,26,25,tv,finished
1682,Kuuchuu Buranko,2009,11,25,tv,finished
688,Katekyo Hitman Reborn!,2006,203,24,tv,finished
7121,Kimi to, Nami ni Noretara,2019,1,94,movie,finished
11186,Zan Sayonara Zetsubou Sensei Bangaichi,2009,2,27,ova,finished
11320,One Piece: Strong World Episode 0,2010,1,18,ova,finished
6687,Shingeki no Kyojin: Kakusei no Houkou,2018,1,120,movie,finished
6739,Code Geass: Hangyaku no Lelouch I - Koudou,2017,1,135,movie,finished
2727,Osomatsu-san,2015,25,24,tv,finished
2360,Love Live! School idol project 2nd Season,2014,13,23,tv,finished
7734,Daicon IV Opening Animation,1983,1,6,movie,finished
6694,Meitantei Conan: Zero no Shikkounin,2018,1,115,movie,finished
4975,xxxHOLiC: Manatsu no Yoru no Yume,2005,1,60,movie,finished
726,Les Misérables: Shoujo Cosette,2007,52,24,tv,finished
11862,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,2013,1,27,ova,finished
6734,SHIROBAKO (Movie),2020,1,120,movie,finished
7192,Cider no You ni Kotoba ga Wakiagaru,2021,1,87,movie,finished
6364,Little Witch Academia: Mahou-jikake no Parade,2015,1,54,movie,finished
10700,Tennis no Ouji-sama: Zenkoku Taikai-hen Final,2008,7,23,ova,finished
857,Tanoshii Moomin Ikka,1990,78,25,tv,finished
6702,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,2019,4,25,movie,finished
5969,Coquelicot-zaka kara,2011,1,95,movie,finished
1353,Michiko to Hatchin,2008,22,22,tv,finished
10859,Goku Sayonara Zetsubou Sensei,2008,3,25,ova,finished
10609,Detroit Metal City,2008,12,13,ova,finished
10601,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,1999,28,26,ova,finished
6,Hachimitsu to Clover,2005,24,23,tv,finished
3094,Golden Kamuy,2018,12,24,tv,finished
10246,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,2005,1,160,ova,finished
3425,Somali to Mori no Kamisama,2020,12,24,tv,finished
2701,Saenai Heroine no Sodatekata ♭,2017,12,23,tv,finished
2145,Jormungand: Perfect Order,2012,12,24,tv,finished
1976,Jinrui wa Suitai Shimashita,2012,12,23,tv,finished
5884,Omae Umasou da na,2010,1,90,movie,finished
209,Mirai Shounen Conan,1978,26,29,tv,finished
11090,Saint Seiya: The Lost Canvas - Meiou Shinwa,2009,13,24,ova,finished
9839,Ojamajo Doremi Na-i-sho,2004,13,25,ova,finished
9786,Saint Seiya: Meiou Hades Juuni Kyuu-hen,2002,13,25,ova,finished
9708,Wolf's Rain OVA,2004,4,23,ova,finished
9671,Kyou kara Ore wa!!,1993,10,43,ova,finished
409,Ergo Proxy,2006,23,25,tv,finished
2867,91Days,2016,12,24,tv,finished
9316,Shingeki no Kyojin Season 3 Specials,2018,4,2,special,finished
6611,Seitokai Yakuindomo Movie,2017,1,60,movie,finished
994,Sayonara Zetsubou Sensei,2007,12,24,tv,finished
427,Suzumiya Haruhi no Yuuutsu,2006,14,23,tv,finished
5488,Mahou Shoujo Lyrical Nanoha: The Movie 1st,2010,1,130,movie,finished
5471,Koukaku Kidoutai 2.0,2008,1,85,movie,finished
13897,Kengan Ashura Part 2,2019,12,25,ona,finished
8949,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama to no Chikai,2014,1,107,special,finished
8960,Haikyuu!!: Lev Kenzan!,2014,1,25,ova,finished
6,Hachimitsu to Clover,2005,24,23,tv,finished
427,Suzumiya Haruhi no Yuuutsu,2006,14,23,tv,finished
13753,Wu Shan Wu Xing: Zhuo Yuan Shen Huo,,3,26,ona,finished
3178,Free!: Dive to the Future,2018,12,24,tv,finished
6584,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,2017,1,53,movie,finished
6558,Gochuumon wa Usagi Desu ka?? Dear My Sister,2017,1,60,movie,finished
8664,Danshi Koukousei no Nichijou Specials,2012,6,3,special,finished
3698,Shadows House,2021,13,24,tv,finished
857,Tanoshii Moomin Ikka,1990,78,25,tv,finished
8613,Hidamari Sketch x SP,2011,2,24,special,finished
865,Ookiku Furikabutte,2007,25,25,tv,finished
5440,Kara no Kyoukai: Garan no Dou,2008,1,46,movie,finished
438,xxxHOLiC,2006,24,24,tv,finished
8999,Yuru Yuri Nachuyachumi!+,2015,2,24,special,finished
4563,BanG Dream! Garupa☆Pico,2018,26,3,tv short,finished
7139,Meitantei Conan: Konjou no Fist,2019,1,110,movie,finished
6477,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,2015,1,52,movie,finished
2360,Love Live! School idol project 2nd Season,2014,13,23,tv,finished
3191,Carole & Tuesday,2019,24,24,tv,finished
3425,Somali to Mori no Kamisama,2020,12,24,tv,finished
6498,Tamayura: Sotsugyou Shashin Part 3 - Akogare,2015,1,51,movie,finished
1925,Tiger & Bunny,2011,25,24,tv,finished
2182,Chuunibyou demo Koi ga Shitai!,2012,12,24,tv,finished
2867,91Days,2016,12,24,tv,finished
3707,Bakuten!!,2021,12,23,tv,finished
12807,Noragami Aragoto OVA,2015,2,23,ova,finished
8433,Durarara!! Specials,2010,2,23,special,finished
3704,Kageki Shoujo!!,2021,13,24,tv,finished
469,Higurashi no Naku Koro ni,2006,26,24,tv,finished
5325,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1988,1,60,movie,finished
13313,Quanzhi Gaoshou,,12,24,ona,finished
12690,Mob Psycho 100: Daiikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,2019,1,24,ova,finished
12599,Gochuumon wa Usagi Desu ka?? Sing For You,2019,1,25,ova,finished
12554,Yuru Yuri,,2019,1,32,ova,finished
12489,Re:Zero kara Hajimeru Isekai Seikatsu OVA,2018,2,68,ova,finished
12482,Asagao to Kase-san.,2018,1,59,ova,finished
12352,Kishibe Rohan wa Ugokanai,2017,4,23,ova,finished
8116,Gintama: Jump Festa 2005 Special,2005,1,32,special,finished
496,Bishoujo Senshi Sailor Moon: Sailor Stars,1996,34,24,tv,finished
7825,Ryuu to Sobakasu no Hime,2021,1,122,movie,finished
14,School Rumble,2004,26,23,tv,finished
5126,Urusei Yatsura 2: Beautiful Dreamer,1984,1,95,movie,finished
2848,Senki Zesshou Symphogear AXZ,2017,13,24,tv,finished
5171,Tekkon Kinkreet,2006,1,111,movie,finished
2161,Zetsuen no Tempest,2012,24,24,tv,finished
12162,Free!: Eternal Summer - Kindan no All Hard!,2015,1,24,ova,finished
1229,Macross Frontier,2008,25,24,tv,finished
3621,Boku no Hero Academia 5,2021,25,24,tv,finished
16,Texhnolyze,2003,22,23,tv,finished
12103,Date A Live II: Kurumi Star Festival,2014,1,30,ova,finished
3608,Akudama Drive,2020,12,24,tv,finished
12080,Magi: Sinbad no Bouken OVA,2014,5,25,ova,finished
1353,Michiko to Hatchin,2008,22,22,tv,finished
7357,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,2020,1,119,movie,finished
2491,Tokyo Ghoul,2014,12,24,tv,finished
11862,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,2013,1,27,ova,finished
3094,Golden Kamuy,2018,12,24,tv,finished
1682,Kuuchuu Buranko,2009,11,25,tv,finished
3589,Fugou Keiji: Balance:UNLIMITED,2020,11,23,tv,finished
7192,Cider no You ni Kotoba ga Wakiagaru,2021,1,87,movie,finished
7734,Daicon IV Opening Animation,1983,1,6,movie,finished
5383,JoJo no Kimyou na Bouken: Phantom Blood,2007,1,120,movie,finished
2701,Saenai Heroine no Sodatekata ♭,2017,12,23,tv,finished
8364,Hidamari Sketch x 365 Specials,2009,3,24,special,finished
6364,Little Witch Academia: Mahou-jikake no Parade,2015,1,54,movie,finished
2476,High Score Girl,2018,12,25,tv,finished
6989,Bishoujo Senshi Sailor Moon Eternal 2,2021,1,80,movie,finished
1563,Kobato.,2009,24,24,tv,finished
4957,Neko no Ongaeshi,2002,1,75,movie,finished
7050,Osomatsu-san The Movie,2019,1,108,movie,finished
18,Yakitate!! Japan,2004,69,24,tv,finished
619,City Hunter,1987,51,25,tv,finished
11133,Meitantei Conan: 10 Nengo no Stranger,2009,1,30,ova,finished
11121,Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen,2009,1,24,ova,finished
318,Bishoujo Senshi Sailor Moon,1992,46,24,tv,finished
3307,Doukyonin wa Hiza, Tokidoki, Atama no Ue.,2019,12,24,tv,finished
79,Full Moon wo Sagashite,2002,52,24,tv,finished
327,Digimon Adventure,1999,54,23,tv,finished
5,Eyeshield 21,2005,145,23,tv,finished
6719,Penguin Highway,2018,1,118,movie,finished
6190,Saint☆Onii-san,2013,1,89,movie,finished
10756,Lucky☆Star OVA,2008,1,42,ova,finished
10717,Seto no Hanayome OVA,2008,2,30,ova,finished
2798,Bishoujo Senshi Sailor Moon: Crystal - Death Busters-hen,2016,13,24,tv,finished
4932,Koukaku Kidoutai: INNOCENCE,2004,1,100,movie,finished
6708,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,2019,1,101,movie,finished
3077,Karakai Jouzu no Takagi-san,2018,12,24,tv,finished
2454,Baby Steps,2014,25,25,tv,finished
10329,Tennis no Ouji-sama: Zenkoku Taikai-hen Semifinal,2007,6,23,ova,finished
2792,NEW GAME!,2016,12,24,tv,finished
10245,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,2006,1,161,ova,finished
10171,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1992,7,49,ova,finished
3029,Princess Principal,2017,12,24,tv,finished
9941,Maria-sama ga Miteru 3rd Season OVA,2006,5,50,ova,finished
4680,BanG Dream! Garupa☆Pico: Oomori,2020,26,3,tv short,finished
1806,Hourou Musuko,2011,11,23,tv,finished
5909,Break Blade 4: Sanka no Chi,2010,1,49,movie,finished
5795,Colorful (Movie),2010,1,127,movie,finished
4515,Yama no Susume: Third Season,2018,13,14,tv short,finished
3029,Princess Principal,2017,12,24,tv,finished
8923,Kill la Kill Special,2014,1,27,ova,finished
2498,Free!: Eternal Summer,2014,13,24,tv,finished
8954,Gekkan Shoujo Nozaki-kun Specials,2014,6,3,special,finished
2798,Bishoujo Senshi Sailor Moon: Crystal - Death Busters-hen,2016,13,24,tv,finished
12439,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,2017,1,26,ova,finished
